Porto,Pais_Nome,CO_PAIS,Sentido,CO_ANO,VL_FOB,KG
Paranaguá,Outros,676,EXP,2023,1641961,6506
Paranaguá,Outros,676,EXP,2024,3149090,9943
Paranaguá,Outros,676,IMP,2023,40933,386
Paranaguá,Outros,676,IMP,2024,451,1
Paranaguá,Outros,687,EXP,2023,8716520,103689
Paranaguá,Outros,687,EXP,2024,903807,73020
Paranaguá,Outros,687,IMP,2023,96408,174
Paranaguá,Outros,687,IMP,2024,87094,126
Paranaguá,Outros,697,EXP,2023,9194,30
Paranaguá,Outros,697,IMP,2023,2675,11
Paranaguá,Outros,697,IMP,2024,7757,16
Paranaguá,Outros,698,EXP,2024,19085,3605
Paranaguá,Outros,699,IMP,2023,695,2
Paranaguá,Outros,705,EXP,2023,3160,35344
Paranaguá,Outros,705,EXP,2024,571,3143
Paranaguá,Outros,715,EXP,2023,3154,70444
Paranaguá,Outros,715,EXP,2024,533,17135
Paranaguá,Outros,728,EXP,2023,4739742,1245087
Paranaguá,Outros,728,EXP,2024,8599312,2069195
Paranaguá,Outros,735,IMP,2023,397,0
Paranaguá,Outros,737,EXP,2023,2787,6
Paranaguá,Outros,737,EXP,2024,3903,101
Paranaguá,Outros,737,IMP,2023,222623,4698
Paranaguá,Outros,737,IMP,2024,188779,6791
Paranaguá,Outros,750,EXP,2023,13169,97
Paranaguá,Outros,750,EXP,2024,34853,2328
Paranaguá,Outros,750,IMP,2023,52216,672
Paranaguá,Outros,750,IMP,2024,30653,264
Paranaguá,Outros,770,EXP,2024,4184,102
Paranaguá,Outros,772,IMP,2023,10682,45
Paranaguá,Outros,780,EXP,2024,16077,598
Paranaguá,Outros,781,EXP,2023,1005,119
Paranaguá,Outros,782,EXP,2023,118938,1801
Paranaguá,Outros,782,IMP,2023,65,0
Paranaguá,Outros,795,EXP,2024,789,1
Paranaguá,Outros,800,EXP,2024,2228,4
Paranaguá,Outros,810,IMP,2024,165,1
Paranaguá,Outros,815,EXP,2023,50608,63640
Paranaguá,Outros,815,EXP,2024,48677,30759
Paranaguá,Outros,820,EXP,2023,26567,1367
Paranaguá,Outros,820,EXP,2024,25217,1198
Paranaguá,Outros,820,IMP,2023,1713117,6098
Paranaguá,Outros,820,IMP,2024,319917,2885
Paranaguá,Outros,823,EXP,2024,2,5
Paranaguá,Outros,824,IMP,2023,356,20
Paranaguá,Outros,824,IMP,2024,1052,60
Paranaguá,Outros,831,EXP,2023,39869,1654
Paranaguá,Outros,831,IMP,2023,84591,358
Paranaguá,Outros,831,IMP,2024,64114,305
Paranaguá,Outros,833,EXP,2023,84986,1947
Paranaguá,Outros,833,EXP,2024,268901,7738
Paranaguá,Outros,833,IMP,2023,6000,50
Paranaguá,Outros,833,IMP,2024,12044,200
Paranaguá,Outros,845,EXP,2023,2003080,26687
Paranaguá,Outros,845,EXP,2024,1526825,18182
Paranaguá,Outros,845,IMP,2023,621921,3178
Paranaguá,Outros,845,IMP,2024,258934,2618
Paranaguá,Outros,847,EXP,2023,462484,26436
Paranaguá,Outros,847,EXP,2024,619521,36013
Paranaguá,Outros,850,EXP,2023,1780031,24887
Paranaguá,Outros,850,EXP,2024,12338036,1753807
Paranaguá,Outros,888,EXP,2023,78776,2092
Paranaguá,Outros,888,EXP,2024,39970,419
Paranaguá,Outros,888,IMP,2023,18615,18
Paranaguá,Outros,888,IMP,2024,219,12
Paranaguá,Outros,890,EXP,2023,15550,1030
Paranaguá,Outros,890,EXP,2024,46500,3090
Paranaguá,Paquistão,603,EXP,2023,611425,12977
Paranaguá,Paquistão,603,EXP,2024,973745,9331
Paranaguá,Paquistão,603,IMP,2023,3307955,82526
Paranaguá,Paquistão,603,IMP,2024,7582812,141397
Paranaguá,Países Baixos,275,EXP,2023,4683813,153988
Paranaguá,Países Baixos,275,EXP,2024,5321214,146980
Paranaguá,Países Baixos,275,IMP,2023,58215009,851847
Paranaguá,Países Baixos,275,IMP,2024,64027032,1088099
Paranaguá,Países Baixos,611,EXP,2023,107298,5379
Paranaguá,Países Baixos,611,EXP,2024,64365,3864
Paranaguá,Países Baixos,611,IMP,2023,57374,249
Paranaguá,Países Baixos,611,IMP,2024,26104,19
Paranaguá,Peru,628,EXP,2023,1637023,25172
Paranaguá,Peru,628,EXP,2024,9896516,101886
Paranaguá,Peru,628,IMP,2023,58520245,586680
Paranaguá,Peru,628,IMP,2024,76495075,730189
Paranaguá,Portugal,573,EXP,2023,2627043,87720
Paranaguá,Portugal,573,EXP,2024,2567539,292413
Paranaguá,Portugal,573,IMP,2023,10056692,109792
Paranaguá,Portugal,573,IMP,2024,6517506,142967
Paranaguá,Reino Unido,158,EXP,2023,20084335,414897
Paranaguá,Reino Unido,158,EXP,2024,17350052,332203
Paranaguá,Reino Unido,158,IMP,2023,209824,7629
Paranaguá,Reino Unido,158,IMP,2024,300772,13589
Paranaguá,Singapura,767,EXP,2023,29610172,138914
Paranaguá,Singapura,767,EXP,2024,41474500,277483
Paranaguá,Singapura,767,IMP,2023,28688456,69593
Paranaguá,Singapura,767,IMP,2024,27684995,90187
Paranaguá,Sri Lanka,244,EXP,2023,13756413,29671
Paranaguá,Sri Lanka,244,EXP,2024,21398268,25369
Paranaguá,Sri Lanka,244,IMP,2023,20939,802
Paranaguá,Sri Lanka,244,IMP,2024,308961,777
Paranaguá,Suécia,756,EXP,2023,9291253,1595191
Paranaguá,Suécia,756,EXP,2024,5500618,1120011
Paranaguá,Suécia,756,IMP,2023,113177,1974
Paranaguá,Suécia,756,IMP,2024,466169,28649
Paranaguá,Suíça,764,EXP,2023,1586167,114632
Paranaguá,Suíça,764,EXP,2024,1691105,79105
Paranaguá,Suíça,764,IMP,2023,32695970,1349421
Paranaguá,Suíça,764,IMP,2024,32830299,998885
Paranaguá,Tailândia,741,EXP,2023,286269,2813
Paranaguá,Tailândia,741,EXP,2024,229201,1974
Paranaguá,Tailândia,741,IMP,2023,7775139,17220
Paranaguá,Tailândia,741,IMP,2024,12274459,7911
Paranaguá,Taiwan,776,EXP,2023,1570292,117330
Paranaguá,Taiwan,776,EXP,2024,1644831,150214
Paranaguá,Taiwan,776,IMP,2023,16333583,55168
Paranaguá,Taiwan,776,IMP,2024,16093185,80724
Paranaguá,Turquia,791,EXP,2023,1581712,5550
Paranaguá,Turquia,791,EXP,2024,1674042,10750
Paranaguá,Turquia,791,IMP,2023,4796845,56985
Paranaguá,Turquia,791,IMP,2024,5464977,71043
Paranaguá,Uruguai,858,EXP,2023,697855,7498
Paranaguá,Uruguai,858,EXP,2024,370780,347511
Paranaguá,Uruguai,858,IMP,2023,21345884,150869
Paranaguá,Uruguai,858,IMP,2024,16250549,75632
Paranaguá,Vietname,827,EXP,2023,10203602,54543
Paranaguá,Vietname,827,EXP,2024,6264143,38117
Paranaguá,Vietname,827,IMP,2023,2742168,77707
Paranaguá,Vietname,827,IMP,2024,4364448,207735
Paranaguá,Áustria,63,EXP,2023,30902298,173839
Paranaguá,Áustria,63,EXP,2024,29227412,172686
Paranaguá,Áustria,63,IMP,2023,3420034,40745
Paranaguá,Áustria,63,IMP,2024,2184298,28653
Paranaguá,Índia,361,EXP,2023,25168413,400396
Paranaguá,Índia,361,EXP,2024,23823731,422683
Paranaguá,Índia,361,IMP,2023,17726555,318998
Paranaguá,Índia,361,IMP,2024,24808426,503553
Pecém,Alemanha,232,EXP,2023,21447,3126
Pecém,Alemanha,232,EXP,2024,48496,5919
Pecém,Alemanha,232,IMP,2023,5904382,79842
Pecém,Alemanha,232,IMP,2024,1334820,22424
Pecém,Argentina,23,EXP,2023,147675,17351
Pecém,Argentina,23,EXP,2024,126319,7301
Pecém,Argentina,23,IMP,2023,15751355,62665
Pecém,Argentina,23,IMP,2024,12464214,58012
Pecém,Austrália,72,EXP,2023,3095,326
Pecém,Austrália,72,EXP,2024,4938,310
Pecém,Austrália,72,IMP,2023,2113201,12014
Pecém,Austrália,72,IMP,2024,1049520,11491
Pecém,Bolívia,87,EXP,2023,256639,13329
Pecém,Bolívia,87,EXP,2024,419855,15434
Pecém,Bolívia,87,IMP,2023,657948,6993
Pecém,Bolívia,87,IMP,2024,790894,8090
Pecém,Bélgica,190,EXP,2023,359362,11827
Pecém,Bélgica,190,EXP,2024,120398,7186
Pecém,Bélgica,190,IMP,2023,2215553,66432
Pecém,Bélgica,190,IMP,2024,1740081,33523
Pecém,Canadá,169,EXP,2023,2169156,79938
Pecém,Canadá,169,EXP,2024,1211949,47973
Pecém,Canadá,169,IMP,2023,133381,5095
Pecém,Canadá,169,IMP,2024,111981,4552
Pecém,Chile,149,EXP,2023,293204,14030
Pecém,Chile,149,EXP,2024,166647,5674
Pecém,Chile,149,IMP,2023,859532,4018
Pecém,Chile,149,IMP,2024,902738,1092
Pecém,China,160,EXP,2023,1720344,65907
Pecém,China,160,EXP,2024,758300,32776
Pecém,China,160,IMP,2023,21515761,415805
Pecém,China,160,IMP,2024,22961163,519129
Pecém,Colômbia,161,EXP,2023,110255,3407
Pecém,Colômbia,161,EXP,2024,31312,119
Pecém,Colômbia,161,IMP,2023,510773,8483
Pecém,Colômbia,161,IMP,2024,480902,5906
Pecém,Coreia do Sul,399,EXP,2023,245781,7364
Pecém,Coreia do Sul,399,EXP,2024,190983,7420
Pecém,Coreia do Sul,399,IMP,2023,8380693,21959
Pecém,Coreia do Sul,399,IMP,2024,1190722,6259
Pecém,Dinamarca,267,EXP,2023,19900,790
Pecém,Dinamarca,267,EXP,2024,55470,6000
Pecém,Dinamarca,267,IMP,2023,256000,1344
Pecém,Dinamarca,267,IMP,2024,134138,838
Pecém,EUA,249,EXP,2023,11848386,354634
Pecém,EUA,249,EXP,2024,10119300,475340
Pecém,EUA,249,IMP,2023,16112378,95565
Pecém,EUA,249,IMP,2024,15297127,90090
Pecém,Espanha,245,EXP,2023,660927,143914
Pecém,Espanha,245,EXP,2024,305046,21365
Pecém,Espanha,245,IMP,2023,1556856,26398
Pecém,Espanha,245,IMP,2024,1248798,12514
Pecém,Filipinas,607,EXP,2023,1553226,684347
Pecém,Filipinas,607,EXP,2024,1525252,677259
Pecém,Filipinas,607,IMP,2023,385007,4966
Pecém,Filipinas,607,IMP,2024,158308,1750
Pecém,França,351,EXP,2023,215753,4969
Pecém,França,351,EXP,2024,70898,1339
Pecém,França,351,IMP,2023,259150,3475
Pecém,França,351,IMP,2024,116762,3439
Pecém,Grécia,196,EXP,2023,197352,5681
Pecém,Grécia,196,EXP,2024,182599,5374
Pecém,Grécia,196,IMP,2023,212008,600
Pecém,Grécia,196,IMP,2024,389289,3158
Pecém,Indonésia,239,EXP,2023,5767952,270621
Pecém,Indonésia,239,EXP,2024,4264088,182987
Pecém,Indonésia,239,IMP,2023,94,12
Pecém,Indonésia,239,IMP,2024,590,41
Pecém,Irlanda,355,EXP,2023,43875,1362
Pecém,Irlanda,355,EXP,2024,9231,461
Pecém,Irlanda,355,IMP,2023,127289,162
Pecém,Irlanda,355,IMP,2024,163706,2687
Pecém,Israel,383,EXP,2023,38773,389
Pecém,Israel,383,EXP,2024,130421,4776
Pecém,Israel,383,IMP,2023,179432,28063
Pecém,Israel,383,IMP,2024,119527,380
Pecém,Itália,375,EXP,2023,142,5
Pecém,Itália,375,EXP,2024,17945,557
Pecém,Itália,375,IMP,2023,460551,12
Pecém,Itália,375,IMP,2024,178971,24
Pecém,Japão,386,EXP,2023,230953,20443
Pecém,Japão,386,EXP,2024,253709,44061
Pecém,Japão,386,IMP,2023,3580487,68040
Pecém,Japão,386,IMP,2024,4014897,76912
Pecém,Malásia,455,EXP,2023,91268,2027
Pecém,Malásia,455,IMP,2023,777330,733
Pecém,Malásia,455,IMP,2024,1251195,1261
Pecém,México,493,EXP,2023,237860,10949
Pecém,México,493,EXP,2024,482049,11928
Pecém,México,493,IMP,2023,438337,1134
Pecém,México,493,IMP,2024,1186154,7658
Pecém,Noruega,589,EXP,2023,744566,26252
Pecém,Noruega,589,EXP,2024,720660,22568
Pecém,Noruega,589,IMP,2024,48334,1109
Pecém,Outros,17,EXP,2024,5037,13
Pecém,Outros,40,EXP,2023,158864,3844
Pecém,Outros,40,EXP,2024,83095,1411
Pecém,Outros,53,EXP,2023,9340,258
Pecém,Outros,53,EXP,2024,44123,1979
Pecém,Outros,69,EXP,2023,82402,4656
Pecém,Outros,69,EXP,2024,74053,7142
Pecém,Outros,69,IMP,2023,535932,438
Pecém,Outros,69,IMP,2024,724437,1054
Pecém,Outros,73,EXP,2023,7980,350
Pecém,Outros,73,EXP,2024,59394,2421
Pecém,Outros,77,EXP,2023,16183,159
Pecém,Outros,77,EXP,2024,11832,102
Pecém,Outros,80,EXP,2023,4748,97
Pecém,Outros,80,EXP,2024,5565,83
Pecém,Outros,81,EXP,2024,20609,3520
Pecém,Outros,81,IMP,2024,1406,36
Pecém,Outros,83,EXP,2023,17948,2465
Pecém,Outros,83,EXP,2024,32518,4101
Pecém,Outros,85,EXP,2023,51447,2248
Pecém,Outros,85,IMP,2024,622,31
Pecém,Outros,90,EXP,2024,171,1
Pecém,Outros,97,EXP,2023,140004,2081
Pecém,Outros,97,EXP,2024,24697,958
Pecém,Outros,98,EXP,2023,481684,19930
Pecém,Outros,98,EXP,2024,391672,16496
Pecém,Outros,98,IMP,2023,777,2
Pecém,Outros,98,IMP,2024,605,3
Pecém,Outros,105,IMP,2024,39394,12
Pecém,Outros,111,EXP,2023,14544,1992
Pecém,Outros,111,EXP,2024,15224,5727
Pecém,Outros,111,IMP,2023,25,0
Pecém,Outros,111,IMP,2024,11553,210
Pecém,Outros,127,EXP,2023,65354,1513
Pecém,Outros,127,EXP,2024,40190,1814
Pecém,Outros,137,IMP,2023,65776,51
Pecém,Outros,141,EXP,2023,438,5
Pecém,Outros,141,IMP,2023,691,20
Pecém,Outros,153,IMP,2023,1073,5
Pecém,Outros,154,EXP,2023,174113,160210
Pecém,Outros,154,EXP,2024,483182,537977
Pecém,Outros,163,EXP,2023,114,1
Pecém,Outros,177,EXP,2023,7608,201
Pecém,Outros,193,EXP,2023,974,10
Pecém,Outros,195,EXP,2024,1697,5
Pecém,Outros,195,IMP,2023,1175,1
Pecém,Outros,198,EXP,2023,7133,95
Pecém,Outros,200,EXP,2024,24708,506
Pecém,Outros,229,IMP,2024,143,3
Pecém,Outros,240,EXP,2023,15355,108
Pecém,Outros,240,EXP,2024,18034,69
Pecém,Outros,246,EXP,2023,3599,84
Pecém,Outros,246,IMP,2023,400,1
Pecém,Outros,246,IMP,2024,5130,27
Pecém,Outros,247,IMP,2023,56384,1830
Pecém,Outros,247,IMP,2024,348500,5986
Pecém,Outros,251,IMP,2024,112516,747
Pecém,Outros,271,EXP,2024,491,139
Pecém,Outros,271,IMP,2023,350805,3371
Pecém,Outros,271,IMP,2024,290670,1882
Pecém,Outros,289,EXP,2024,1750,54
Pecém,Outros,291,IMP,2024,11904,3
Pecém,Outros,301,EXP,2023,15483,1118
Pecém,Outros,301,EXP,2024,24515,911
Pecém,Outros,301,IMP,2023,11111,138
Pecém,Outros,301,IMP,2024,26847,222
Pecém,Outros,309,EXP,2023,6327,220
Pecém,Outros,309,EXP,2024,9249,677
Pecém,Outros,317,EXP,2023,1284756,19672
Pecém,Outros,317,EXP,2024,1262453,19918
Pecém,Outros,317,IMP,2023,3840,472
Pecém,Outros,325,EXP,2023,2072,4
Pecém,Outros,334,EXP,2023,138611,14616
Pecém,Outros,334,EXP,2024,165572,22200
Pecém,Outros,345,EXP,2023,21344,402
Pecém,Outros,345,EXP,2024,48206,6302
Pecém,Outros,365,EXP,2023,193209,5433
Pecém,Outros,365,EXP,2024,358072,16076
Pecém,Outros,365,IMP,2023,116102,7691
Pecém,Outros,365,IMP,2024,249588,10268
Pecém,Outros,369,EXP,2023,37030,881
Pecém,Outros,369,EXP,2024,31968,913
Pecém,Outros,379,IMP,2024,14287,1045
Pecém,Outros,403,EXP,2024,234,6
Pecém,Outros,427,EXP,2024,88,2
Pecém,Outros,427,IMP,2023,391649,1697
Pecém,Outros,427,IMP,2024,234104,669
Pecém,Outros,431,EXP,2023,23235,181
Pecém,Outros,431,EXP,2024,12805,106
Pecém,Outros,438,EXP,2023,524333,29955
Pecém,Outros,440,IMP,2024,9939,31
Pecém,Outros,442,EXP,2023,124270,7093
Pecém,Outros,442,IMP,2023,460225,2344
Pecém,Outros,442,IMP,2024,171624,1760
Pecém,Outros,445,EXP,2023,1023,20
Pecém,Outros,445,EXP,2024,5524,994
Pecém,Outros,445,IMP,2023,14712,44
Pecém,Outros,445,IMP,2024,27038,111
Pecém,Outros,461,EXP,2024,13596,964
Pecém,Outros,464,EXP,2023,6,0
Pecém,Outros,467,EXP,2023,15934,532
Pecém,Outros,467,EXP,2024,24753,755
Pecém,Outros,467,IMP,2024,200,0
Pecém,Outros,474,EXP,2024,177,173
Pecém,Outros,476,IMP,2023,710,45
Pecém,Outros,476,IMP,2024,5174,351
Pecém,Outros,477,EXP,2023,12690,787
Pecém,Outros,477,EXP,2024,24937,2017
Pecém,Outros,485,EXP,2024,18061,4398
Pecém,Outros,494,EXP,2023,14380,393
Pecém,Outros,498,EXP,2024,2571,4
Pecém,Outros,505,EXP,2023,4867,388
Pecém,Outros,507,EXP,2023,8995,253
Pecém,Outros,521,EXP,2023,13944,435
Pecém,Outros,521,EXP,2024,29375,1160
Pecém,Outros,525,IMP,2023,819,12
Pecém,Outros,528,EXP,2024,2848,33
Pecém,Outros,538,EXP,2023,47101,1432
Pecém,Outros,538,EXP,2024,15806,1024
Pecém,Outros,538,IMP,2023,34709,25
Pecém,Outros,538,IMP,2024,77901,182
Pecém,Outros,542,EXP,2024,7095,857
Pecém,Outros,548,EXP,2023,6414,228
Pecém,Outros,548,EXP,2024,7211,207
Pecém,Outros,548,IMP,2023,9626,50
Pecém,Outros,548,IMP,2024,113051,159
Pecém,Outros,576,IMP,2023,296,4
Pecém,Outros,578,EXP,2023,6936,372
Pecém,Outros,580,EXP,2023,189897,8204
Pecém,Outros,580,EXP,2024,213946,6155
Pecém,Outros,586,EXP,2023,174031,2665
Pecém,Outros,586,EXP,2024,135245,1585
Pecém,Outros,599,EXP,2023,230,130
Pecém,Outros,647,EXP,2023,339071,4341
Pecém,Outros,647,EXP,2024,230134,4358
Pecém,Outros,647,IMP,2023,29223,154
Pecém,Outros,647,IMP,2024,30301,306
Pecém,Outros,670,EXP,2023,34746,2507
Pecém,Outros,670,EXP,2024,108,2
Pecém,Outros,670,IMP,2023,15621,206
Pecém,Outros,670,IMP,2024,87708,521
Pecém,Outros,676,EXP,2023,43,1
Pecém,Outros,676,EXP,2024,51330,1549
Pecém,Outros,676,IMP,2024,3675,1
Pecém,Outros,687,EXP,2023,158851,5682
Pecém,Outros,687,EXP,2024,194284,40587
Pecém,Outros,693,EXP,2024,1400,10
Pecém,Outros,699,EXP,2024,11484,998
Pecém,Outros,705,EXP,2024,17759,437
Pecém,Outros,720,EXP,2024,2637,24
Pecém,Outros,731,IMP,2023,169,0
Pecém,Outros,737,EXP,2023,15586,546
Pecém,Outros,737,IMP,2023,34661,131
Pecém,Outros,737,IMP,2024,763,2
Pecém,Outros,750,EXP,2023,20745,801
Pecém,Outros,750,EXP,2024,66256,2383
Pecém,Outros,750,IMP,2023,37210,29
Pecém,Outros,750,IMP,2024,611,33
Pecém,Outros,770,EXP,2023,12089,119
Pecém,Outros,770,EXP,2024,5654,48
Pecém,Outros,780,EXP,2024,13836,319
Pecém,Outros,815,EXP,2023,66091,886
Pecém,Outros,815,EXP,2024,13663,411
Pecém,Outros,820,IMP,2023,38373,129
Pecém,Outros,820,IMP,2024,69495,262
Pecém,Outros,831,EXP,2024,2487,117
Pecém,Outros,833,EXP,2023,2625,70
Pecém,Outros,845,EXP,2023,179303,2837
Pecém,Outros,845,EXP,2024,174284,2858
Pecém,Outros,850,EXP,2023,33196,1644
Pecém,Outros,850,EXP,2024,27875,1763
Pecém,Outros,863,IMP,2023,18,0
Pecém,Outros,866,EXP,2023,613,6
Pecém,Outros,888,EXP,2024,4941,155
Pecém,Outros,890,EXP,2023,77449,828
Pecém,Paquistão,603,EXP,2023,44808,3450
Pecém,Paquistão,603,EXP,2024,48200,1642
Pecém,Paquistão,603,IMP,2023,1152689,16832
Pecém,Paquistão,603,IMP,2024,479357,4830
Pecém,Países Baixos,275,EXP,2023,801761,138049
Pecém,Países Baixos,275,EXP,2024,710068,181735
Pecém,Países Baixos,275,IMP,2023,4300565,32904
Pecém,Países Baixos,275,IMP,2024,1741064,10694
Pecém,Países Baixos,611,EXP,2023,295908,15194
Pecém,Países Baixos,611,EXP,2024,421277,23438
Pecém,Peru,628,EXP,2023,286785,18707
Pecém,Peru,628,EXP,2024,276292,27886
Pecém,Peru,628,IMP,2023,2810485,9513
Pecém,Peru,628,IMP,2024,1356208,6576
Pecém,Portugal,573,EXP,2023,270942,32681
Pecém,Portugal,573,EXP,2024,187760,48494
Pecém,Portugal,573,IMP,2023,278854,1170
Pecém,Portugal,573,IMP,2024,647563,2582
Pecém,Reino Unido,158,EXP,2023,2100767,110176
Pecém,Reino Unido,158,EXP,2024,2639625,172431
Pecém,Reino Unido,158,IMP,2024,12280,2
Pecém,Singapura,767,EXP,2023,159541,8890
Pecém,Singapura,767,EXP,2024,116219,17313
Pecém,Singapura,767,IMP,2023,4297370,22624
Pecém,Singapura,767,IMP,2024,2979294,15605
Pecém,Sri Lanka,244,EXP,2023,101901,4665
Pecém,Sri Lanka,244,EXP,2024,268230,8528
Pecém,Suécia,756,EXP,2023,29218,1203
Pecém,Suécia,756,EXP,2024,158770,30212
Pecém,Suécia,756,IMP,2024,61084,21284
Pecém,Suíça,764,EXP,2023,4965,12
Pecém,Suíça,764,EXP,2024,3052,340
Pecém,Suíça,764,IMP,2023,329401,2284
Pecém,Suíça,764,IMP,2024,309278,2582
Pecém,Tailândia,741,EXP,2023,167647,21715
Pecém,Tailândia,741,EXP,2024,115237,9482
Pecém,Tailândia,741,IMP,2023,157030,647
Pecém,Tailândia,741,IMP,2024,18169,196
Pecém,Taiwan,776,EXP,2023,813627,30637
Pecém,Taiwan,776,EXP,2024,1318683,48929
Pecém,Taiwan,776,IMP,2023,1234315,21468
Pecém,Taiwan,776,IMP,2024,1312151,24200
Pecém,Turquia,791,EXP,2023,8948,369
Pecém,Turquia,791,EXP,2024,8227,249
Pecém,Turquia,791,IMP,2023,752843,4601
Pecém,Turquia,791,IMP,2024,1238750,8839
Pecém,Uruguai,858,EXP,2023,50585,3757
Pecém,Uruguai,858,EXP,2024,54744,3307
Pecém,Uruguai,858,IMP,2023,943084,23029
Pecém,Uruguai,858,IMP,2024,1190443,33092
Pecém,Vietname,827,EXP,2023,23459,3271
Pecém,Vietname,827,EXP,2024,5380,1852
Pecém,Vietname,827,IMP,2023,107081,2251
Pecém,Vietname,827,IMP,2024,227594,11160
Pecém,Áustria,63,EXP,2023,323050,7292
Pecém,Áustria,63,EXP,2024,1048122,5955
Pecém,Áustria,63,IMP,2023,117509,522
Pecém,Áustria,63,IMP,2024,14259,24
Pecém,Índia,361,EXP,2023,125622,9301
Pecém,Índia,361,EXP,2024,84997,7029
Pecém,Índia,361,IMP,2023,1864007,10472
Pecém,Índia,361,IMP,2024,1590218,21189
Rio Grande,Alemanha,232,EXP,2023,370270,11496
Rio Grande,Alemanha,232,EXP,2024,617747,6479
Rio Grande,Alemanha,232,IMP,2023,1892274,17855
Rio Grande,Alemanha,232,IMP,2024,1382388,41049
Rio Grande,Argentina,23,EXP,2023,15223520,391531
Rio Grande,Argentina,23,EXP,2024,11803070,315317
Rio Grande,Argentina,23,IMP,2023,72984266,718804
Rio Grande,Argentina,23,IMP,2024,61997288,605431
Rio Grande,Austrália,72,EXP,2023,561472,8174
Rio Grande,Austrália,72,EXP,2024,308421,5652
Rio Grande,Austrália,72,IMP,2023,4244368,41179
Rio Grande,Austrália,72,IMP,2024,3413811,32231
Rio Grande,Bolívia,87,EXP,2023,304927,5345
Rio Grande,Bolívia,87,EXP,2024,361131,8317
Rio Grande,Bolívia,87,IMP,2023,854788,18393
Rio Grande,Bolívia,87,IMP,2024,963385,13882
Rio Grande,Bélgica,190,EXP,2023,2557644,45956
Rio Grande,Bélgica,190,EXP,2024,2673425,60705
Rio Grande,Bélgica,190,IMP,2023,63902287,130679
Rio Grande,Bélgica,190,IMP,2024,141530201,88822
Rio Grande,Canadá,169,EXP,2023,30068704,1475917
Rio Grande,Canadá,169,EXP,2024,30685645,1480264
Rio Grande,Canadá,169,IMP,2023,90245,3835
Rio Grande,Canadá,169,IMP,2024,284043,7669
Rio Grande,Chile,149,EXP,2023,9284671,283388
Rio Grande,Chile,149,EXP,2024,6480842,300128
Rio Grande,Chile,149,IMP,2023,7946679,38826
Rio Grande,Chile,149,IMP,2024,7558685,16548
Rio Grande,China,160,EXP,2023,16571158,277657
Rio Grande,China,160,EXP,2024,17207364,453633
Rio Grande,China,160,IMP,2023,92961193,1522089
Rio Grande,China,160,IMP,2024,109295101,2068125
Rio Grande,Colômbia,161,EXP,2023,595796,23189
Rio Grande,Colômbia,161,EXP,2024,556665,12483
Rio Grande,Colômbia,161,IMP,2023,21580786,72730
Rio Grande,Colômbia,161,IMP,2024,20940899,119835
Rio Grande,Coreia do Sul,399,EXP,2023,1315507,74349
Rio Grande,Coreia do Sul,399,EXP,2024,1573402,65908
Rio Grande,Coreia do Sul,399,IMP,2023,15472246,70556
Rio Grande,Coreia do Sul,399,IMP,2024,15266210,119517
Rio Grande,Dinamarca,267,EXP,2023,4086804,83393
Rio Grande,Dinamarca,267,EXP,2024,5729142,120430
Rio Grande,Dinamarca,267,IMP,2023,3661206,18186
Rio Grande,Dinamarca,267,IMP,2024,3070729,18609
Rio Grande,EUA,249,EXP,2023,361455014,5695166
Rio Grande,EUA,249,EXP,2024,297775979,7739974
Rio Grande,EUA,249,IMP,2023,159975593,2595256
Rio Grande,EUA,249,IMP,2024,108010266,1069867
Rio Grande,Espanha,245,EXP,2023,2368654,73297
Rio Grande,Espanha,245,EXP,2024,1655388,40255
Rio Grande,Espanha,245,IMP,2023,16255204,206524
Rio Grande,Espanha,245,IMP,2024,18885831,248528
Rio Grande,Filipinas,607,EXP,2023,4740530,274979
Rio Grande,Filipinas,607,EXP,2024,4359973,232359
Rio Grande,Filipinas,607,IMP,2023,387465,13470
Rio Grande,Filipinas,607,IMP,2024,458167,21170
Rio Grande,França,351,EXP,2023,9580361,394946
Rio Grande,França,351,EXP,2024,8310301,243355
Rio Grande,França,351,IMP,2023,2309784,33361
Rio Grande,França,351,IMP,2024,2474454,37251
Rio Grande,Grécia,196,EXP,2023,2400604,78018
